name	x	y	z	size
mp01	-2.158	-13.541	57.592	n/a
mp02	-5.82	-13.571	57.303	n/a
mp05	-16.687	-13.794	56.317	n/a
mp06	-20.308	-13.825	56.03	n/a
mp07	-23.898	-13.852	55.726	n/a
mp10	-34.808	-13.564	55.211	n/a
mp11	-38.452	-13.292	55.13	n/a
mp12	-42.149	-13.03	55.108	n/a
mp13	-45.89	-12.789	55.184	n/a
ap01	-2.242	-2.572	56.34	n/a
ap02	-5.736	-1.85	55.615	n/a
ap06	-19.991	0.627	52.179	n/a
ap07	-23.59	1.211	51.454	n/a
ap08	-27.157	1.856	50.612	n/a
ap09	-30.715	2.582	49.669	n/a
ap11	-37.754	4.215	48.124	n/a
ap12	-41.234	5.089	47.519	n/a
ap13	-44.709	6.003	47.017	n/a
hp01	-2.756	19.369	39.255	n/a
hp02	-6.59	19.519	39.061	n/a
hp10	-35.975	19.529	35.394	n/a
hp11	-39.561	19.785	35.289	n/a
hp12	-43.155	20.149	35.324	n/a
vp01	-2.76	-32.597	28.056	n/a
vp02	-6.375	-32.87	27.947	n/a
vp12	-43.522	-35.752	28.845	n/a
vp13	-47.295	-36.227	29.017	n/a
vp16	-58.376	-37.043	30.296	n/a
vp17	-62.063	-37.234	30.726	n/a
qp01	-29.173	19.063	9.221	n/a
qp03	-36.256	20.317	10.174	n/a
qp04	-39.804	21.009	10.76	n/a
qp05	-43.368	21.766	11.603	n/a
qp06	-46.861	22.605	12.609	n/a
qp07	-50.294	23.507	13.61	n/a
qp08	-53.76	24.418	14.543	n/a
rp01	-35.652	-10.126	18.24	n/a
rp02	-39.325	-9.835	18.518	n/a
rp03	-42.975	-9.452	19.016	n/a
rp06	-53.771	-8.136	20.527	n/a
rp07	-57.237	-7.778	20.878	n/a
rp08	-60.667	-7.493	21.219	n/a
rp09	-64.129	-7.175	21.616	n/a
tp03	-41.333	-3.323	-20.234	n/a
tp04	-44.305	-2.775	-18.053	n/a
tp06	-50.484	-1.799	-13.977	n/a
tp07	-53.4	-1.243	-11.775	n/a
tp09	-58.868	0.063	-6.951	n/a
tp10	-61.554	0.783	-4.476	n/a
bp01	-26.047	-17.453	-15.289	n/a
bp02	-29.741	-17.513	-15.364	n/a
bp03	-33.444	-17.503	-15.463	n/a
bp04	-37.187	-17.395	-15.479	n/a
bp10	-59.75	-16.679	-15.314	n/a
bp11	-63.454	-16.53	-15.082	n/a
jp01	-1.862	-34.582	63.428	n/a
jp02	-5.291	-34.957	64.71	n/a
jp03	-8.863	-35.353	65.945	n/a
jp04	-12.467	-35.824	67.192	n/a
jp05	-16.078	-36.476	68.462	n/a
jp06	-19.569	-37.137	69.731	n/a
jp07	-22.991	-37.754	70.971	n/a
jp08	-26.416	-38.339	72.243	n/a
jp09	-29.868	-38.933	73.658	n/a
yp01	-36.087	-6.876	-4.589	n/a
yp02	-36.116	-7.808	-0.767	n/a
yp03	-36.199	-8.718	3.05	n/a
yp04	-36.419	-9.631	6.871	n/a
yp05	-36.813	-10.555	10.712	n/a
yp06	-37.2	-11.483	14.613	n/a
yp07	-37.516	-12.4	18.619	n/a
yp08	-37.804	-13.31	22.718	n/a
yp12	-39.015	-17.482	38.786	n/a
yp13	-39.107	-18.297	42.822	n/a
yp14	-39.151	-19.011	46.835	n/a
yp15	-39.27	-19.794	50.763	n/a
sp01	-34.192	-25.002	22.504	n/a
sp02	-37.632	-24.758	23.907	n/a
sp03	-41.103	-24.596	25.268	n/a
sp05	-48.091	-24.383	27.811	n/a
sp06	-51.572	-24.226	29.1	n/a
sp07	-55.019	-23.958	30.485	n/a
sp08	-58.37	-23.618	31.915	n/a
sp09	-61.706	-23.192	33.4	n/a
xp01	-35.385	9.996	-6.556	n/a
xp02	-35.042	12.074	-3.355	n/a
xp03	-34.74	14.125	-0.156	n/a
xp04	-34.469	16.095	3.071	n/a
xp05	-34.268	18.002	6.352	n/a
xp07	-33.919	21.86	13.041	n/a
xp08	-33.785	23.894	16.555	n/a
xp11	-33.571	30.332	27.344	n/a
xp12	-33.378	32.523	30.871	n/a
xp13	-33.168	34.712	34.342	n/a
up01	-40.196	-20.919	-0.63	n/a
up02	-43.767	-20.131	0.3	n/a
up05	-54.511	-17.756	3.599	n/a
up06	-58.002	-16.915	4.772	n/a
up07	-61.416	-16.029	6.015	n/a
dp01	-47.556	-42.084	-2.573	n/a
dp02	-51.155	-41.467	-1.913	n/a
dp03	-54.764	-40.779	-1.127	n/a
dp05	-61.94	-39.32	0.581	n/a
dp06	-65.574	-38.602	1.377	n/a
ep01	-20.793	-20.905	-22.344	n/a
ep02	-24.41	-21.024	-21.994	n/a
ep03	-28.054	-21.152	-21.753	n/a
ep04	-31.767	-21.247	-21.59	n/a
ep05	-35.481	-21.283	-21.438	n/a
ep06	-39.158	-21.262	-21.263	n/a
ep07	-42.826	-21.194	-21.104	n/a
ep10	-54.288	-20.836	-20.252	n/a
ep11	-57.967	-20.711	-19.847	n/a
ep12	-61.572	-20.6	-19.384	n/a
ep13	-65.146	-20.531	-18.914	n/a
fp01	-17.048	-48.372	-7.129	n/a
fp02	-20.681	-48.275	-6.969	n/a
fp03	-24.347	-48.166	-6.754	n/a
fp04	-28.061	-48.092	-6.516	n/a
fp11	-53.342	-47.429	-5.721	n/a
fp12	-57.019	-47.266	-5.52	n/a
fp13	-60.658	-47.025	-5.259	n/a
