name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
m01	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
m02	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
m10	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
m11	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
m12	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
m13	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
m14	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
a01	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
a02	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
a03	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
a04	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
a05	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
a06	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
h01	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
h02	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
h12	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
h13	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
h14	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
v01	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
v02	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
v13	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
v14	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
v15	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
w01	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
w02	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
w10	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
w11	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
p01	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
p02	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
p03	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
p04	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
p07	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
p08	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
p09	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
q01	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
q02	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
q03	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
q05	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
q06	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
q07	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
r01	SEEG	V	0.0	512.0	StereoEEG	1024.0	good	n/a
